Run_accession	sample_type	community_type	feature	sample_host	material	sample_age	latitude	longitude	project_name	publication_year	geo_loc_name	sample_name	archive_project	archive_sample_accession
ERR4385800	ancient_metagenome	skeletal tissue		Homo sapiens	bone	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1543	PRJEB33848	ERS3636094
ERR4385809	ancient_metagenome	skeletal tissue		Homo sapiens	bone	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1543	PRJEB33848	ERS3636095
ERR4386569	ancient_metagenome	skeletal tissue		Homo sapiens	bone	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1543	PRJEB33848	ERS3636096
ERR4374011	ancient_metagenome	soft tissue		Homo sapiens	unknown	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1543	PRJEB33848	ERS3636018
ERR4386594	ancient_metagenome	soft tissue		Homo sapiens	unknown	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1543	PRJEB33848	ERS3636097
ERR4388231	ancient_metagenome	soft tissue		Homo sapiens	unknown	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1543	PRJEB33848	ERS3636098
ERR4388102	ancient_metagenome	soft tissue		Homo sapiens	unknown	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1543	PRJEB33848	ERS3636099
ERR4388107	ancient_metagenome	soft tissue		Homo sapiens	unknown	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1543	PRJEB33848	ERS3636100
ERR4388236	ancient_metagenome	soft tissue		Homo sapiens	unknown	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1543	PRJEB33848	ERS3636101
ERR4374027	ancient_metagenome	oral		Homo sapiens	tooth	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1545	PRJEB33848	ERS3636000
ERR4374028	ancient_metagenome	oral		Homo sapiens	tooth	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1546	PRJEB33848	ERS3635991
ERR4374012	ancient_metagenome	oral		Homo sapiens	tooth	1800.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1547	PRJEB33848	ERS3636016
ERR4374030	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2000.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1549	PRJEB33848	ERS3636039
ERR4374031	ancient_metagenome	oral		Homo sapiens	tooth	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1550	PRJEB33848	ERS3635982
ERR4374032	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2700.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1553	PRJEB33848	ERS3635950
ERR4374015	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2300.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1554	PRJEB33848	ERS3635915
ERR4374017	ancient_metagenome	soft tissue		Homo sapiens	unknown	2300.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1554	PRJEB33848	ERS3635922
ERR4374034	ancient_metagenome	skeletal tissue		Homo sapiens	bone	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1555	PRJEB33848	ERS3636017
ERR4374036	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1556	PRJEB33848	ERS3635979
ERR4374038	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2100.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1557	PRJEB33848	ERS3635970
ERR4374039	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2100.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1558	PRJEB33848	ERS3635971
ERR4374041	ancient_metagenome	skeletal tissue		Homo sapiens	bone	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1559	PRJEB33848	ERS3636036
ERR4374042	ancient_metagenome	oral		Homo sapiens	tooth	2000.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1560	PRJEB33848	ERS3635978
ERR4374044	ancient_metagenome	oral		Homo sapiens	tooth	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1561	PRJEB33848	ERS3635988
ERR4374045	ancient_metagenome	oral		Homo sapiens	tooth	2100.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1563	PRJEB33848	ERS3635983
ERR4374023	ancient_metagenome	oral		Homo sapiens	tooth	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1564	PRJEB33848	ERS3635967
ERR4374020	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1564	PRJEB33848	ERS3635996
ERR4374021	ancient_metagenome	soft tissue		Homo sapiens	unknown	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1564	PRJEB33848	ERS3635972
ERR4374047	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2000.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1565	PRJEB33848	ERS3635966
ERR4374026	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2600.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1566	PRJEB33848	ERS3635919
ERR4374049	ancient_metagenome	oral		Homo sapiens	tooth	3300.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1568	PRJEB33848	ERS3635933
ERR4374050	ancient_metagenome	oral		Homo sapiens	tooth	2700.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1569	PRJEB33848	ERS3635938
ERR4374051	ancient_metagenome	oral		Homo sapiens	tooth	2000.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1570	PRJEB33848	ERS3635980
ERR4374029	ancient_metagenome	skeletal tissue		Homo sapiens	bone	1800.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1572	PRJEB33848	ERS3636027
ERR4374052	ancient_metagenome	skeletal tissue		Homo sapiens	bone	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1573	PRJEB33848	ERS3636012
ERR4374053	ancient_metagenome	oral		Homo sapiens	tooth	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1573	PRJEB33848	ERS3635984
ERR4373153	ancient_metagenome	oral		Homo sapiens	dental calculus	2000.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1574	PRJEB33848	ERS3636013
ERR4374055	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1576	PRJEB33848	ERS3635981
ERR4374588	ancient_metagenome	skeletal tissue		Homo sapiens	bone	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1577	PRJEB33848	ERS3636022
ERR4374589	ancient_metagenome	oral		Homo sapiens	tooth	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1579	PRJEB33848	ERS3635992
ERR4374838	ancient_metagenome	oral		Homo sapiens	tooth	2300.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1580	PRJEB33848	ERS3635937
ERR4374851	ancient_metagenome	skeletal tissue		Homo sapiens	bone	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1582	PRJEB33848	ERS3636024
ERR4408188	ancient_metagenome	oral		Homo sapiens	tooth	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1583	PRJEB33848	ERS3635989
ERR4374858	ancient_metagenome	oral		Homo sapiens	tooth	2700.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1584	PRJEB33848	ERS3635930
ERR4374033	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2300.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1585	PRJEB33848	ERS3635998
ERR4374035	ancient_metagenome	soft tissue		Homo sapiens	unknown	2300.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1585	PRJEB33848	ERS3635973
ERR4374860	ancient_metagenome	oral		Homo sapiens	tooth	2000.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1587	PRJEB33848	ERS3635987
ERR4374862	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1588	PRJEB33848	ERS3635977
ERR4374863	ancient_metagenome	oral		Homo sapiens	tooth	2300.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1590	PRJEB33848	ERS3635926
ERR4374865	ancient_metagenome	oral		Homo sapiens	tooth	2700.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1591	PRJEB33848	ERS3635936
ERR4374867	ancient_metagenome	oral		Homo sapiens	tooth	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1594	PRJEB33848	ERS3636007
ERR4373159	ancient_metagenome	oral		Homo sapiens	dental calculus	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1594	PRJEB33848	ERS3636014
ERR4391166	ancient_metagenome	oral		Homo sapiens	dental calculus	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1594	PRJEB33848	ERS3636102
ERR4391165	ancient_metagenome	oral		Homo sapiens	dental calculus	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1594	PRJEB33848	ERS3636103
ERR4374869	ancient_metagenome	oral		Homo sapiens	tooth	2900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1595	PRJEB33848	ERS3635963
ERR4374870	ancient_metagenome	oral		Homo sapiens	tooth	2600.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1596	PRJEB33848	ERS3635955
ERR4374873	ancient_metagenome	oral		Homo sapiens	tooth	2000.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1599	PRJEB33848	ERS3636006
ERR4374874	ancient_metagenome	oral		Homo sapiens	tooth	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1601	PRJEB33848	ERS3636035
ERR4374875	ancient_metagenome	oral		Homo sapiens	tooth	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1602	PRJEB33848	ERS3636008
ERR4374912	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2300.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1603	PRJEB33848	ERS3635914
ERR4374037	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2600.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1604	PRJEB33848	ERS3635921
ERR4374040	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2600.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1605	PRJEB33848	ERS3635941
ERR4374913	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2600.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1606	PRJEB33848	ERS3635928
ERR4374914	ancient_metagenome	oral		Homo sapiens	tooth	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1607	PRJEB33848	ERS3636032
ERR4374043	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2700.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1608	PRJEB33848	ERS3635951
ERR4374046	ancient_metagenome	soft tissue		Homo sapiens	unknown	2700.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1608	PRJEB33848	ERS3635923
ERR4374915	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2600.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1609	PRJEB33848	ERS3635929
ERR4374916	ancient_metagenome	skeletal tissue		Homo sapiens	bone	1800.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1611	PRJEB33848	ERS3636028
ERR4374917	ancient_metagenome	oral		Homo sapiens	tooth	2600.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1612	PRJEB33848	ERS3635948
ERR4374919	ancient_metagenome	oral		Homo sapiens	tooth	2600.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1614	PRJEB33848	ERS3635946
ERR4374918	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2600.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1614	PRJEB33848	ERS3635927
ERR4374920	ancient_metagenome	oral		Homo sapiens	tooth	2800.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1615	PRJEB33848	ERS3635943
ERR4374048	ancient_metagenome	oral		Homo sapiens	tooth	2900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1616	PRJEB33848	ERS3635920
ERR4374921	ancient_metagenome	oral		Homo sapiens	tooth	3000.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1617	PRJEB33848	ERS3635945
ERR4374922	ancient_metagenome	oral		Homo sapiens	tooth	2400.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1618	PRJEB33848	ERS3635944
ERR4374923	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2700.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1619	PRJEB33848	ERS3635949
ERR4374924	ancient_metagenome	oral		Homo sapiens	tooth	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1620	PRJEB33848	ERS3635993
ERR4374925	ancient_metagenome	oral		Homo sapiens	tooth	2100.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1621	PRJEB33848	ERS3635994
ERR4374839	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2800.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1622	PRJEB33848	ERS3635953
ERR4374857	ancient_metagenome	soft tissue		Homo sapiens	unknown	2800.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1622	PRJEB33848	ERS3635924
ERR4374926	ancient_metagenome	oral		Homo sapiens	tooth	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1623	PRJEB33848	ERS3635995
ERR4374927	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2000.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1624	PRJEB33848	ERS3636038
ERR4374929	ancient_metagenome	oral		Homo sapiens	tooth	2000.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1627	PRJEB33848	ERS3636009
ERR4374928	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2000.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1627	PRJEB33848	ERS3636010
ERR4374948	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1630	PRJEB33848	ERS3635976
ERR4375144	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1630	PRJEB33848	ERS3636087
ERR4383828	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1630	PRJEB33848	ERS3636088
ERR4383829	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1630	PRJEB33848	ERS3636089
ERR4374962	ancient_metagenome	oral		Homo sapiens	tooth	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1631	PRJEB33848	ERS3636042
ERR4374963	ancient_metagenome	oral		Homo sapiens	tooth	2300.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1633	PRJEB33848	ERS3635964
ERR4375010	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2400.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1634	PRJEB33848	ERS3635918
ERR4375011	ancient_metagenome	oral		Homo sapiens	tooth	1700.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1635	PRJEB33848	ERS3636011
ERR4375017	ancient_metagenome	oral		Homo sapiens	tooth	2300.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1636	PRJEB33848	ERS3635962
ERR4375025	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2300.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1642	PRJEB33848	ERS3635913
ERR4374859	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2300.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1645	PRJEB33848	ERS3635917
ERR4375032	ancient_metagenome	oral		Homo sapiens	tooth	2300.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1647	PRJEB33848	ERS3635958
ERR4375036	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2000.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1648	PRJEB33848	ERS3635999
ERR4375039	ancient_metagenome	oral		Homo sapiens	tooth	2000.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1648	PRJEB33848	ERS3636002
ERR4375040	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2800.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1649	PRJEB33848	ERS3635954
ERR4375042	ancient_metagenome	oral		Homo sapiens	tooth	2800.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1650	PRJEB33848	ERS3635961
ERR4375045	ancient_metagenome	oral		Homo sapiens	tooth	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1651	PRJEB33848	ERS3636005
ERR4375046	ancient_metagenome	skeletal tissue		Homo sapiens	bone	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1652	PRJEB33848	ERS3636023
ERR4375047	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2600.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1653	PRJEB33848	ERS3635942
ERR4375048	ancient_metagenome	oral		Homo sapiens	tooth	2300.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1654	PRJEB33848	ERS3635960
ERR4375049	ancient_metagenome	oral		Homo sapiens	tooth	3100.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1655	PRJEB33848	ERS3635957
ERR4374861	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2100.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1656	PRJEB33848	ERS3635968
ERR4375050	ancient_metagenome	skeletal tissue		Homo sapiens	bone	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1658	PRJEB33848	ERS3636015
ERR4375132	ancient_metagenome	oral		Homo sapiens	tooth	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1660	PRJEB33848	ERS3636001
ERR4375133	ancient_metagenome	oral		Homo sapiens	tooth	2000.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1665	PRJEB33848	ERS3636040
ERR4375134	ancient_metagenome	skeletal tissue		Homo sapiens	bone	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1666	PRJEB33848	ERS3636037
ERR4375135	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2600.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1667	PRJEB33848	ERS3635947
ERR4375136	ancient_metagenome	skeletal tissue		Homo sapiens	bone	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1668	PRJEB33848	ERS3635986
ERR4375137	ancient_metagenome	oral		Homo sapiens	tooth	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1668	PRJEB33848	ERS3636003
ERR4375141	ancient_metagenome	oral		Homo sapiens	tooth	2100.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1671	PRJEB33848	ERS3636004
ERR4375142	ancient_metagenome	oral		Homo sapiens	tooth	1900.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1672	PRJEB33848	ERS3636041
ERR4375143	ancient_metagenome	oral		Homo sapiens	tooth	2600.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir1673	PRJEB33848	ERS3635956
ERR4408185	ancient_metagenome	oral		Homo sapiens	tooth	2600.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir3533	PRJEB33848	ERS3635925
ERR4374864	ancient_metagenome	oral		Homo sapiens	tooth	2000.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir3536	PRJEB33848	ERS3636019
ERR4374866	ancient_metagenome	oral		Homo sapiens	tooth	1500.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir3544	PRJEB33848	ERS3636020
ERR4374868	ancient_metagenome	oral		Homo sapiens	tooth	1600.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir3552	PRJEB33848	ERS3636021
ERR4374871	ancient_metagenome	oral		Homo sapiens	tooth	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir3578	PRJEB33848	ERS3635974
ERR4374872	ancient_metagenome	oral		Homo sapiens	tooth	2200.0	29.24	31.1	Neukamm2020	2020	Egypt	Abusir3610	PRJEB33848	ERS3635975
SRR6933823	ancient_metagenome			Conepatus chinga		100.0	-13.47	-73.56	McDonough2018	2018	Peru	Conepatus chinga USNM 194319 Bone	PRJNA438985	SRS3118688
SRR6933824	ancient_metagenome			Conepatus chinga		100.0	-13.47	-73.56	McDonough2018	2018	Peru	Conepatus chinga USNM 194319 Claw	PRJNA438985	SRS3118688
SRR6933825	ancient_metagenome			Conepatus chinga		100.0	-13.47	-73.56	McDonough2018	2018	Peru	Conepatus chinga USNM 194319 Osteocrust	PRJNA438985	SRS3118688
SRR6933826	ancient_metagenome			Conepatus chinga		100.0	-13.47	-73.56	McDonough2018	2018	Peru	Conepatus chinga USNM 194319 Skin	PRJNA438985	SRS3118688
SRR6974017	ancient_metagenome			Gerbilliscus boehmi		100.0	1.0	37.0	McDonough2018	2018	Kenya	Gerbilliscus boehmi, USNM 162251 Bone	PRJNA438985	SRS3151295
SRR6974016	ancient_metagenome			Gerbilliscus boehmi		100.0	1.0	37.0	McDonough2018	2018	Kenya	Gerbilliscus boehmi, USNM 162251 Claw	PRJNA438985	SRS3151295
SRR6974015	ancient_metagenome			Gerbilliscus boehmi		100.0	1.0	37.0	McDonough2018	2018	Kenya	Gerbilliscus boehmi, USNM 162251 Osteocrust	PRJNA438985	SRS3151295
SRR6974014	ancient_metagenome			Gerbilliscus boehmi		100.0	1.0	37.0	McDonough2018	2018	Kenya	Gerbilliscus boehmi, USNM 162251 Skin	PRJNA438985	SRS3151295
SRR6933819	ancient_metagenome			Strigocuscus celebensis		100.0	-2.06	120.37	McDonough2018	2018	Indonesia	Strigocuscus celebensis USNM 219469 Bone	PRJNA438985	SRS3118689
SRR6933820	ancient_metagenome			Strigocuscus celebensis		100.0	-2.06	120.37	McDonough2018	2018	Indonesia	Strigocuscus celebensis USNM 219469 Claw	PRJNA438985	SRS3118689
SRR6933821	ancient_metagenome			Strigocuscus celebensis		100.0	-2.06	120.37	McDonough2018	2018	Indonesia	Strigocuscus celebensis USNM 219469 Osteocrust	PRJNA438985	SRS3118689
SRR6933822	ancient_metagenome			Strigocuscus celebensis		100.0	-2.06	120.37	McDonough2018	2018	Indonesia	Strigocuscus celebensis USNM 219469 Skin	PRJNA438985	SRS3118689
ERR3250144	ancient_metagenome	oral		Homo sapiens	birch pitch	5000.0	54.66	11.35	Jensen2019	2019	Denmark	Syltholm_1	PRJEB30280	ERS3337752
ERR3250145	ancient_metagenome	oral		Homo sapiens	birch pitch	5000.0	54.66	11.35	Jensen2019	2019	Denmark	Syltholm_1	PRJEB30280	ERS3337752
ERR3250146	ancient_metagenome	oral		Homo sapiens	birch pitch	5000.0	54.66	11.35	Jensen2019	2019	Denmark	Syltholm_1	PRJEB30280	ERS3337752
ERR3250147	ancient_metagenome	oral		Homo sapiens	birch pitch	5000.0	54.66	11.35	Jensen2019	2019	Denmark	Syltholm_1	PRJEB30280	ERS3337752
ERR3250148	ancient_metagenome	oral		Homo sapiens	birch pitch	5000.0	54.66	11.35	Jensen2019	2019	Denmark	Syltholm_1	PRJEB30280	ERS3337752
ERR3250149	ancient_metagenome	oral		Homo sapiens	birch pitch	5000.0	54.66	11.35	Jensen2019	2019	Denmark	Syltholm_1	PRJEB30280	ERS3337752
ERR3250150	ancient_metagenome	oral		Homo sapiens	birch pitch	5000.0	54.66	11.35	Jensen2019	2019	Denmark	Syltholm_1	PRJEB30280	ERS3337752
ERR3250151	ancient_metagenome	oral		Homo sapiens	birch pitch	5000.0	54.66	11.35	Jensen2019	2019	Denmark	Syltholm_1	PRJEB30280	ERS3337752
ERR3250152	ancient_metagenome	oral		Homo sapiens	birch pitch	5000.0	54.66	11.35	Jensen2019	2019	Denmark	Syltholm_1	PRJEB30280	ERS3337752
SRR1047998	ancient_metagenome	gut		Homo sapiens	palaeofaeces	600.0	50.46	4.86	Appelt2014	2014	Belgium	4.453	PRJNA230469	SRS510175
SRR5875730	ancient_metagenome	soft tissue		Mammuthus primigenius		41800.0	68.633	71.666	Ferrari2018	2018	Russia	Lyuba peritoneum	PRJNA395646	SRS2390526
SRR5875731	ancient_metagenome	soft tissue		Mammuthus primigenius		41800.0	68.633	71.666	Ferrari2018	2018	Russia	Lyuba peritoneum	PRJNA395646	SRS2390526
SRR5875728	ancient_metagenome	soft tissue		Mammuthus primigenius	muscle tissue	41800.0	68.633	71.666	Ferrari2018	2018	Russia	Lyuba abdominal oblique muscle	PRJNA395646	SRS2390527
SRR5875729	ancient_metagenome	soft tissue		Mammuthus primigenius	muscle tissue	41800.0	68.633	71.666	Ferrari2018	2018	Russia	Lyuba abdominal oblique muscle	PRJNA395646	SRS2390527
SRR5875726	ancient_metagenome	soft tissue		Mammuthus primigenius	muscle tissue	41800.0	68.633	71.666	Ferrari2018	2018	Russia	Lyuba abdominal subcutaneous fat and muscle	PRJNA395646	SRS2390528
SRR5875727	ancient_metagenome	soft tissue		Mammuthus primigenius	muscle tissue	41800.0	68.633	71.666	Ferrari2018	2018	Russia	Lyuba abdominal subcutaneous fat and muscle	PRJNA395646	SRS2390528
SRR5875724	ancient_metagenome	soft tissue		Mammuthus primigenius		41800.0	68.633	71.666	Ferrari2018	2018	Russia	Lyuba cheek fat	PRJNA395646	SRS2390529
SRR5875725	ancient_metagenome	soft tissue		Mammuthus primigenius		41800.0	68.633	71.666	Ferrari2018	2018	Russia	Lyuba cheek fat	PRJNA395646	SRS2390529
SRR5875722	ancient_metagenome	soft tissue		Mammuthus primigenius		41800.0	68.633	71.666	Ferrari2018	2018	Russia	Lyuba omentum	PRJNA395646	SRS2390530
SRR5875723	ancient_metagenome	soft tissue		Mammuthus primigenius		41800.0	68.633	71.666	Ferrari2018	2018	Russia	Lyuba omentum	PRJNA395646	SRS2390530
SRR5875720	ancient_metagenome	soft tissue		Mammuthus primigenius	intestine	41800.0	68.633	71.666	Ferrari2018	2018	Russia	Lyuba intestinal tissue 2	PRJNA395646	SRS2390531
SRR5875721	ancient_metagenome	soft tissue		Mammuthus primigenius	intestine	41800.0	68.633	71.666	Ferrari2018	2018	Russia	Lyuba intestinal tissue 2	PRJNA395646	SRS2390531
